receipt_id,barcode,description,final_price,item_price,quantity_purchased
6002590c0a7214ad4c000082,,HYV HALF & HALF,1.84,1.84,1
6002590c0a7214ad4c000082,,HYV LF KEY LIME PIE,0.56,0.56,1
6002590c0a7214ad4c000082,,HYV LF ORANGE CREAM,0.56,0.56,1
6002590c0a7214ad4c000082,,HYV LF VANILLA YOGUR,0.56,0.56,1
6002590c0a7214ad4c000082,,HYV UNSLTD SWT BTR,3.99,3.99,1
6002590c0a7214ad4c000082,,SASSY COW 2% MILK,4.09,4.09,1
6002590c0a7214ad4c000082,,EL MONT GREEN CHILI,4.99,4.99,1
6002590c0a7214ad4c000082,,BIGELOW GRN TEA W/LE,3.49,3.49,1
6002590c0a7214ad4c000082,,HYV KETTLE MESQ BBQ,2.39,2.39,1
6002590c0a7214ad4c000082,,HYV KETTLE PUB MUSTA,2.39,2.39,1
6002590c0a7214ad4c000082,,HYV SELECT WIDE NOOD,2.99,2.99,1
6002590c0a7214ad4c000082,,KIKKO THAI CHILI SCE,3.79,3.79,1
6002590c0a7214ad4c000082,,SPL K ORIGINAL,1.88,1.88,1
6002590c0a7214ad4c000082,,SWANSON UNSLTD CKN,5.58,5.58,2
6002590c0a7214ad4c000082,,YUBAN TRDTNL ROAST,5.99,5.99,1
6002590c0a7214ad4c000082,,HILLS TRKY POLSKA KI,3.99,3.99,1
6002590c0a7214ad4c000082,,HVV DTCED COOKED HAM,2.99,2.99,1
6002590c0a7214ad4c000082,,HYV EX SHARP CHEDDAR,2.79,2.79,1
6002590c0a7214ad4c000082,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,1
6002590c0a7214ad4c000082,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,1
6002590c0a7214ad4c000082,,Blueberries,2.99,2.99,1
6002590c0a7214ad4c000082,4060,Broccoli,2.99,2.99,1
6002590c0a7214ad4c000082,,CAL ORG WHOLE CARTS,2.49,2.49,1
6002590c0a7214ad4c000082,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,1
6002590c0a7214ad4c000082,,DOLE ITALIAN BLEND,3.49,3.49,1
6002590c0a7214ad4c000082,4069,Green Cabbage,2.05,2.05,1
6002590c0a7214ad4c000082,,LFFK,3.99,3.99,1
6002590c0a7214ad4c000082,4093,Large Yellow Onions,1.82,1.82,1
6002590c0a7214ad4c000082,,BAREFOOT PINOT NOIR,19.99,19.99,1
6002590c0a7214ad4c000082,,HYV 4% LRG CURD COTT,1.47,1.47,1
6002590c0a7214ad4c000082,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,1
6002590c0a7214ad4c000082,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,1
6002590c0a7214ad4c000082,,V LE DEACH VOCUPT,0.56,0.56,1
6002590c0a7214ad4c000082,,HYV LF VANILLA YOGUR,0.56,0.56,1
6002590c0a7214ad4c000082,,Unsalted Sweet Cream Butter,2.77,2.77,1
6002590c0a7214ad4c000082,,LUIGES DELUXE PIZZA,11.98,11.98,2
6002590c0a7214ad4c000082,,BUSHS HOT RED CHILI,1.59,1.59,1
6002590c0a7214ad4c000082,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,1
6002590c0a7214ad4c000082,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,2
6002590c0a7214ad4c000082,084114111722,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,1
6002590c0a7214ad4c000082,511111104537,KETTLE BRAND,3.69,3.69,1
6002590c0a7214ad4c000082,,HYV KETTLE PUB MUSTA,1.67,1.67,1
6002590c0a7214ad4c000082,,HYV SEASONED CROUTON,1.79,1.79,1
6002590c0a7214ad4c000082,,KASHI GOFLOW CINN CR,3.77,3.77,1
6002590c0a7214ad4c000082,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,1
6002590c0a7214ad4c000082,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,1
6002590c0a7214ad4c000082,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,1
6002590c0a7214ad4c000082,,FRSH BNLS PORK LOIN,4.56,4.56,1
6002590c0a7214ad4c000082,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,1
6002590c0a7214ad4c000082,,HYV EXTRA SHARP CHDD,4.99,4.99,1
6002590c0a7214ad4c000082,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,1
6002590c0a7214ad4c000082,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,1
6002590c0a7214ad4c000082,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,1
6002590c0a7214ad4c000082,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,1
6002590c0a7214ad4c000082,,GG KLONDIKE GOLDUST,3.99,3.99,1
6002590c0a7214ad4c000082,,Green Bell Peppers,0.77,0.77,1
6002590c0a7214ad4c000082,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,1
6002590c0a7214ad4c000082,,Organic Baby Spinach,1.88,1.88,1
6002590c0a7214ad4c000082,,MONTEREY SLCD BABY B,2.50,2.50,1
6002590c0a7214ad4c000082,,PINATA APPLES,0.88,0.88,1
6002590c0a7214ad4c000082,,Flushable Wipes,11.99,11.99,1
6002590c0a7214ad4c000082,,HY-VEE PREM DISTILLE,0.99,0.99,1
6002590c0a7214ad4c000082,,MISSION TORTILLA TRI,2.99,2.99,1
6002590c0a7214ad4c000082,511111001485,TOSTITOS,2.98,2.98,1
6002590c0a7214ad4c000082,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,1
6002590c0a7214ad4c000082,,TC NCTN GUM 2MG MINT,26.99,26.99,1
6002590c0a7214ad4c000082,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,1
6002590c0a7214ad4c000082,,OSCAR SARDINES 2LAY,3.34,3.34,1
6002590c0a7214ad4c000082,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,2
6002590c0a7214ad4c000082,,STARKIST CHUNK LT TU,0.92,0.92,1
6002590c0a7214ad4c000082,511111001485,TOSTITOS,3.99,3.99,1
6002590c0a7214ad4c000082,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,1
6002590c0a7214ad4c000082,,PREV FRZN ALASKAN SO,15.67,15.67,1
6002590c0a7214ad4c000082,,TC NCTN GUM 2MG MINT,26.99,26.99,1
6002590c0a7214ad4c000082,,HYV SWT SMKD THICK,4.99,4.99,1
6002590c0a7214ad4c000082,,PRODUCE,8.99,8.99,1
6002590c0a7214ad4c000082,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.10,13.10,2
6002590c0a7214ad4c000082,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.32,6.32,4
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,11.68,11.68,4
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,9.03,9.03,3
6002590c0a7214ad4c000082,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.70,7.70,2
6002590c0a7214ad4c000082,,"BORDEN 2% MILK, 1/2 GAL",9.68,9.68,2
6002590c0a7214ad4c000082,,"BORDEN 2% MILK, 1/2 GAL",4.46,4.46,1
6002590c0a7214ad4c000082,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,29.20,29.20,5
6002590c0a7214ad4c000082,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.36,2.36,4
6002590c0a7214ad4c000082,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.59,2.59,1
6002590c0a7214ad4c000082,815473013279,Borden 2% Reduced Fat Milk,4.28,4.28,1
6002590c0a7214ad4c000082,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.92,6.92,1
6002590c0a7214ad4c000082,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.20,5.20,4
6002590c0a7214ad4c000082,,EMIL' S SAUS.AGE MUSHROOM PIZZA,6.84,6.84,1
6002590c0a7214ad4c000082,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,14.04,14.04,9
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,16.50,16.50,5
6002590c0a7214ad4c000082,,BEN & JERRY' S CHUNKY MONKEY PINT,28.35,28.35,5
6002590c0a7214ad4c000082,,"DORITOS NACHO CHEESE, 28.5 OZ",8.42,8.42,2
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,10.16,10.16,4
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,6.52,6.52,2
6002590c0a7214ad4c000082,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.54,13.54,2
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,7.29,7.29,3
6002590c0a7214ad4c000082,,KLARBRUNN 12PX 12 FL OZ,10.44,10.44,3
6002590c0a7214ad4c000082,,KLARBRUNN 12PK 12 FL OZ,13.48,13.48,4
6002590c0a7214ad4c000082,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,16.74,16.74,9
6002590c0a7214ad4c000082,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.12,2.12,1
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,13.96,2
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,14.05,14.05,5
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,8.00,8.00,4
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,6.70,6.70,2
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.12,8.12,2
60025cb80a720f05f300008d,,EMIL S SAUSAGE MUSHROOM PIZZA,6.77,6.77,1
60025cb80a720f05f300008d,,HYV GRADE A X LRG EG,1.29,1.29,1
60025cb80a720f05f300008d,,HYV LF BLUEBERRY YOG,0.54,0.54,1
60025cb80a720f05f300008d,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,1
60025cb80a720f05f300008d,,HYV LF PEACH YOGURT,0.54,0.54,1
60025cb80a720f05f300008d,,HYV LF VANILLA YOGUR,0.54,0.54,1
60025cb80a720f05f300008d,,1% Milk,3.99,3.99,1
60025cb80a720f05f300008d,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,1
60025cb80a720f05f300008d,,HV MIXED VEGETABLES,2.29,2.29,1
60025cb80a720f05f300008d,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,1
60025cb80a720f05f300008d,,GRIMES NSA RED KIDNE,1.09,1.09,1
60025cb80a720f05f300008d,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,1
60025cb80a720f05f300008d,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,1
60025cb80a720f05f300008d,,HYV KETTLE MESQ BBQ,2.39,2.39,1
60025cb80a720f05f300008d,,KELL ORIG FRSTD MINI,4.29,4.29,1
60025cb80a720f05f300008d,,SIMPLY HVY DUTY FOIL,2.99,2.99,1
60025cb80a720f05f300008d,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,1
60025cb80a720f05f300008d,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,1
60025cb80a720f05f300008d,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,1
60025cb80a720f05f300008d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,1
60025cb80a720f05f300008d,4816,Golden Sweet Potato,2.21,2.21,1
60025cb80a720f05f300008d,,Green Bell Peppers,0.88,0.88,1
60025cb80a720f05f300008d,4166,Other Sweet Onions,0.91,0.91,1
60025cb80a720f05f300008d,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,1
60025cb80a720f05f300008d,,HYV HALF & HALF,1.84,1.84,1
60025cb80a720f05f300008d,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,1
60025cb80a720f05f300008d,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,1
60025cb80a720f05f300008d,,HYV LF VANILLA YOGUR,0.56,0.56,1
60025cb80a720f05f300008d,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,1
60025cb80a720f05f300008d,,2% Milk,4.09,4.09,1
60025cb80a720f05f300008d,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,1
60025cb80a720f05f300008d,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,1
60025cb80a720f05f300008d,,HYV KETTLE MESQ BBQ,2.39,2.39,1
60025cb80a720f05f300008d,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,1
60025cb80a720f05f300008d,,HYV SELECT WIDE NOOD,2.99,2.99,1
60025cb80a720f05f300008d,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,1
60025cb80a720f05f300008d,,SPL K ORIGINAL,1.88,1.88,1
60025cb80a720f05f300008d,511111204206,SWANSON,5.58,5.58,2
60025cb80a720f05f300008d,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,1
60025cb80a720f05f300008d,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,1
60025cb80a720f05f300008d,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,1
60025cb80a720f05f300008d,,HYV EX SHARP CHEDDAR,2.79,2.79,1
60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,1
60025cb80a720f05f300008d,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,1
60025cb80a720f05f300008d,,Blueberries,2.99,2.99,1
60025cb80a720f05f300008d,4060,Broccoli,2.99,2.99,1
60025cb80a720f05f300008d,,CAL ORG WHOLE CARTS,2.49,2.49,1
60025cb80a720f05f300008d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.53,1.53,1
60025cb80a720f05f300008d,,DOLE ITALIAN BLEND,3.49,3.49,1
60025cb80a720f05f300008d,4069,Green Cabbage,2.05,2.05,1
60025cb80a720f05f300008d,,Leek,3.99,3.99,1
60025cb80a720f05f300008d,4093,Large Yellow Onions,1.82,1.82,1
60025cb80a720f05f300008d,,BAREFOOT PINOT NOIR,19.99,19.99,1
60025cb80a720f05f300008d,,Dairy,1.47,1.47,1
60025cb80a720f05f300008d,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,1
60025cb80a720f05f300008d,,HYV LF BLACKBERRY YO,0.56,0.56,1
60025cb80a720f05f300008d,,HYV LF LEMON YOGURT,0.56,0.56,1
60025cb80a720f05f300008d,,HYV LF PEACH YOGURT,0.56,0.56,1
60025cb80a720f05f300008d,,HYV LF VANILLA YOGUR,0.56,0.56,1
60025cb80a720f05f300008d,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,1
60025cb80a720f05f300008d,,Frozen Cherries,2.77,2.77,1
60025cb80a720f05f300008d,,LUIGES DELUKE PIZZA,11.98,11.98,2
60025cb80a720f05f300008d,,BUSHS HOT RED CHILI,1.59,1.59,1
60025cb80a720f05f300008d,,BUSHS MILD KIDNEY CH,1.59,1.59,1
60025cb80a720f05f300008d,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,2
60025cb80a720f05f300008d,,HYV KETTLE BUFFALO&B,1.67,1.67,1
60025cb80a720f05f300008d,,HYV KETTLE CHIP ORIG,3.69,3.69,1
60025cb80a720f05f300008d,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,1
60025cb80a720f05f300008d,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,1
60025cb80a720f05f300008d,,KASHI GOFLOW CINN CR,3.77,3.77,1
60025cb80a720f05f300008d,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,1
60025cb80a720f05f300008d,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,1
60025cb80a720f05f300008d,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,1
60025cb80a720f05f300008d,,FRSH BNLS PORK LOIN,4.56,4.56,1
60025cb80a720f05f300008d,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,1
60025cb80a720f05f300008d,,HYV EXTRA SHARP CHDD,4.99,4.99,1
60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,1
60025cb80a720f05f300008d,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,1
60025cb80a720f05f300008d,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,1
60025cb80a720f05f300008d,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,1
60025cb80a720f05f300008d,,GG KLONDIKE GOLDUST,3.99,3.99,1
60025cb80a720f05f300008d,,Green Bell Peppers,0.77,0.77,1
60025cb80a720f05f300008d,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,1
60025cb80a720f05f300008d,,Organic Baby Spinach,1.88,1.88,1
60025cb80a720f05f300008d,,MONTEREY SLCD BABY B,2.50,2.50,1
60025cb80a720f05f300008d,,PINATA APPLES,0.88,0.88,1
60025cb80a720f05f300008d,,Flank Steak,12.99,12.99,1
60025cb80a720f05f300008d,,Flushable Wipes,11.99,11.99,1
60025cb80a720f05f300008d,,HY-VEE PREM DISTILLE,0.99,0.99,1
60025cb80a720f05f300008d,,MISSION TORTILLA TRI,2.99,2.99,1
60025cb80a720f05f300008d,,TOSTITOS MED SALSA,2.98,2.98,1
60025cb80a720f05f300008d,,ADVIL IBUPROFEN LIQU,4.99,4.99,1
60025cb80a720f05f300008d,,TC NCTN GUM 2MG MINT,26.99,26.99,1
60025cb80a720f05f300008d,,COS SARDINES WATER,0.99,0.99,1
60025cb80a720f05f300008d,,OSCAR SARDINES 2LAY,3.34,3.34,1
60025cb80a720f05f300008d,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,2
60025cb80a720f05f300008d,,STARKIST CHUNK LT TU,0.92,0.92,1
60025cb80a720f05f300008d,,TOSTITOS MED SALSA,3.99,3.99,1
60025cb80a720f05f300008d,,TC NCTN GUM 2MG COOL,36.99,36.99,1
60025cb80a720f05f300008d,,PREV FRZN ALASKAN SO,15.67,15.67,1
60025cb80a720f05f300008d,,TC NCTN GUM 2MG MINT,26.99,26.99,1
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,13.96,2
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,14.05,14.05,5
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,8.00,8.00,4
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,6.70,6.70,2
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.12,8.12,2
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.77,6.77,1
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,12.30,12.30,6
60025cb80a720f05f300008d,,"DORITOS NACHO CHEESE, 28.5 OZ",4.61,4.61,1
60025cb80a720f05f300008d,,"PEPSI COLA, 12 OZ. CAN",1.20,1.20,2
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.90,3.90,1
60025cb80a720f05f300008d,,EMIL S SAUSAGE MUSHROOM PIZZA,13.08,13.08,2
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 LFT TT,11.36,11.36,4
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.98,5.98,2
60025cb80a720f05f300008d,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.06,4.06,1
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.18,5.18,2
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.55,6.55,1
60025cb80a720f05f300008d,,BEN & JERRY S CHUNKY MONKEY PINT,20.75,20.75,5
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,10.52,10.52,4
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",7.52,7.52,2
60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,1
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,15.09,15.09,3
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",7.56,7.56,2
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,28.70,28.70,5
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.20,2.20,4
60025cb80a720f05f300008d,,EMIL S SAUSAGE MUSHROOM PIZZA,6.50,6.50,1
60025cb80a720f05f300008d,,BEN & JERRY S CHUNKY MONKEY PINT,19.24,19.24,4
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.11,3.11,1
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,4
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,7.17,7.17,3
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,4.53,4.53,1
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.75,6.75,1
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,13.68,13.68,3
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.20,6.20,2
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.40,13.40,2
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.22,13.22,2
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.54,2.54,1
60025cb80a720f05f300008d,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.83,11.83,7
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,4
60025cb80a720f05f300008d,,BEN & JERRY S CHUNKY MONKEY PINT,4.91,4.91,1
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",3.84,3.84,1
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.16,1.16,1
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,18.60,18.60,10
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",3.63,3.63,1
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,13.30,13.30,7
60025cb80a720f05f300008d,,BEN & JERRY S CHUNKY MONKEY PINT,18.16,18.16,4
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,4.42,4.42,1
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.78,6.78,1
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,9.93,9.93,3
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,15.76,15.76,8
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",4.30,4.30,1
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.42,4.42,1
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,3.92,3.92,2
60025cb80a720f05f300008d,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.83,4.83,1
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",8.32,8.32,2
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,14.49,14.49,9
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.99,0.99,1
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,13.32,13.32,6
60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.80,6.80,1
60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,4.28,4
60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.72,8.72,2
60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.53,4.53,1
60025cb80a720f05f300008d,,"BORDEN 2% MILK, 1/2 GAL",8.74,8.74,2
60025cb80a720f05f300008d,,EMIL S SAUSAGE MUSHROOM PIZZA,6.82,6.82,1
60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,3.75,3.75,1
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,10.14,10.14,3
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,22.16,22.16,4
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,7.92,7.92,3
60025cb80a720f05f300008d,,KNORR CREAMY CHICKEN,14.32,14.32,8
60025cb80a720f05f300008d,,KLARBRUNN 12PK 12 FL OZ,12.48,12.48,4
60025cb80a720f05f300008d,,BEN & JERRY' S CHUNKY MONKEY PINT,27.50,27.50,5
