receipt_id,barcode,description,final_price,item_price,quantity_purchased,needs_fetch_review,needs_fetch_review_reason,partner_item_id,prevent_target_gap_points,user_flagged_barcode,user_flagged_description,user_flagged_new_item,user_flagged_price,user_flagged_quantity,points_not_awarded_reason,points_payer_id,rewards_group,rewards_product_partner_id
600260210a720f05f300008f,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.84,1.84,1,,,1018,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.92,8.92,2,,,1020,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.60,4.60,1,,,1023,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,,HYV GRADE A X LRG EG,1.29,1.29,1,,,1032,,,,,,,,,,
600260210a720f05f300008f,,HYV LF BLUEBERRY YOG,0.54,0.54,1,,,1033,,,,,,,,,,
600260210a720f05f300008f,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,1,,,1034,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae
600260210a720f05f300008f,,HYV LF PEACH YOGURT,0.54,0.54,1,,,1035,,,,,,,,,,
600260210a720f05f300008f,,HYV LF VANILLA YOGUR,0.54,0.54,1,,,1036,,,,,,,,,,
600260210a720f05f300008f,,1% Milk,3.99,3.99,1,,,1037,,,,,,,,,,
600260210a720f05f300008f,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,1,,,1040,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,028800296737,Hanover Mixed Vegetables,2.29,2.29,1,,,1041,,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a
600260210a720f05f300008f,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,1,,,1042,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,GRIMES NSA RED KIDNE,1.09,1.09,1,,,1045,,,,,,,,,,
600260210a720f05f300008f,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,1,,,1046,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,HYV CLOVER HNY BEAR,5.99,5.99,1,,,1048,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE MESQ BBQ,2.39,2.39,1,,,1049,,,,,,,,,,
600260210a720f05f300008f,,KELL ORIG FRSTD MINI,4.29,4.29,1,,,1050,,,,,,,,,,
600260210a720f05f300008f,,SIMPLY HVY DUTY FOIL,2.99,2.99,1,,,1051,,,,,,,,,,
600260210a720f05f300008f,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,1,,,1052,,,,,,,,,,550b2565e4b001d5e9e4146f
600260210a720f05f300008f,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,1,,,1055,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,HYV MED CHED BRICK,4.99,4.99,1,,,1059,,,,,,,,,,
600260210a720f05f300008f,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,1,,,1062,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,4816,Golden Sweet Potato,2.21,2.21,1,,,1064,,,,,,,,,,
600260210a720f05f300008f,,Green Bell Peppers,0.88,0.88,1,,,1066,,,,,,,,,,
600260210a720f05f300008f,4166,Other Sweet Onions,0.91,0.91,1,,,1067,,,,,,,,,,
600260210a720f05f300008f,071100007299,Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz,1.99,1.99,1,,,1072,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382
600260210a720f05f300008f,,Fat Free Half And Half,1.84,1.84,1,,,1073,,,,,,,,,,
600260210a720f05f300008f,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,1,,,1074,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae
600260210a720f05f300008f,,HYV LF ORANGE CREAM,0.56,0.56,1,,,1075,,,,,,,,,,
600260210a720f05f300008f,,HYV LF VANILLA YOGUR,0.56,0.56,1,,,1076,,,,,,,,,,
600260210a720f05f300008f,,Unsalted Sweet Cream Butter,3.99,3.99,1,,,1077,,,,,,,,,,
600260210a720f05f300008f,,2% Milk,4.09,4.09,1,,,1078,,,,,,,,,,
600260210a720f05f300008f,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,1,,,1081,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,BIGELOW GRN TEA W/LE,3.49,3.49,1,,,1084,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE MESQ BBQ,2.39,2.39,1,,,1086,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE PUB MUSTA,2.39,2.39,1,,,1087,,,,,,,,,,
600260210a720f05f300008f,,HYV SELECT WIDE NOOD,2.99,2.99,1,,,1088,,,,,,,,,,
600260210a720f05f300008f,,KIKKO THAI CHILI SCE,3.79,3.79,1,,,1089,,,,,,,,,,
600260210a720f05f300008f,,SPL K ORIGINAL,1.88,1.88,1,,,1091,,,,,,,,,,
600260210a720f05f300008f,,SWANSON UNSLTD CKN,5.58,5.58,2,,,1092,,,,,,,,,,
600260210a720f05f300008f,,YUBAN TRDTNL ROAST,5.99,5.99,1,,,1094,,,,,,,,,,
600260210a720f05f300008f,,HILLS TRKY POLSKA KI,3.99,3.99,1,,,1097,,,,,,,,,,
600260210a720f05f300008f,,HYV DICED COOKED HAM,2.99,2.99,1,,,1098,,,,,,,,,,
600260210a720f05f300008f,,HYV EX SHARP CHEDDAR,2.79,2.79,1,,,1099,,,,,,,,,,
600260210a720f05f300008f,,JUST BARE CKN BREAST,6.99,6.99,1,,,1100,,,,,,,,,,
600260210a720f05f300008f,,LEAN GRND BF 93% 7%,5.99,5.99,1,,,1101,,,,,,,,,,
600260210a720f05f300008f,,BLUEBERRIES,2.99,2.99,1,,,1104,,,,,,,,,,
600260210a720f05f300008f,,BROCCOLI,2.99,2.99,1,,,1105,,,,,,,,,,
600260210a720f05f300008f,,CAL ORG WHOLE CARTS,2.49,2.49,1,,,1106,,,,,,,,,,
600260210a720f05f300008f,,DOLE BANANAS,1.53,1.53,1,,,1107,,,,,,,,,,
600260210a720f05f300008f,,DOLE ITALIAN BLEND,3.49,3.49,1,,,1109,,,,,,,,,,
600260210a720f05f300008f,,GREEN CABBAGE,2.05,2.05,1,,,1110,,,,,,,,,,
600260210a720f05f300008f,,LEEK,3.99,3.99,1,,,1112,,,,,,,,,,
600260210a720f05f300008f,,YELLOW ONIONS,1.82,1.82,5,,,1113,,,,,,,,,,
600260210a720f05f300008f,,BAREFOOT PINOT NOIR,19.99,19.99,1,,,1117,,,,,,,,,,
600260210a720f05f300008f,,HYV 4% LRG CURD COTT,1.47,1.47,1,,,1118,,,,,,,,,,
600260210a720f05f300008f,,HYV 4% LRG CURD COTT,1.47,1.47,1,,,1120,,,,,,,,,,
600260210a720f05f300008f,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,1,,,1121,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae
600260210a720f05f300008f,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,1,,,1122,,,,,,,,,YOPLAIT YOGURT LIGHT,5332f5f3e4b03c9a25efd0ae
600260210a720f05f300008f,,HYV LF PEACH YOGURT,0.56,0.56,1,,,1123,,,,,,,,,,
600260210a720f05f300008f,,HYV LF VANILLA YOGUR,0.56,0.56,1,,,1124,,,,,,,,,,
600260210a720f05f300008f,,Unsalted Sweet Cream Butter,2.77,2.77,1,,,1125,,,,,,,,,,
600260210a720f05f300008f,,LUIGES DELUXE PIZZA,11.98,11.98,2,,,1128,,,,,,,,,,
600260210a720f05f300008f,,BUSHS HOT RED CHILI,1.59,1.59,1,,,1132,,,,,,,,,,
600260210a720f05f300008f,,BUSHS MILD KIDNEY CH,1.59,1.59,1,,,1133,,,,,,,,,,
600260210a720f05f300008f,,FOLGERS CLASSIC ROAS,14.98,14.98,2,,,1141,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE BUFFALO&B,1.67,1.67,1,,,1143,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE CHIP ORIG,3.69,3.69,1,,,1145,,,,,,,,,,
600260210a720f05f300008f,,HYV KETTLE PUB MUSTA,1.67,1.67,1,,,1146,,,,,,,,,,
600260210a720f05f300008f,,HYV SEASONED CROUTON,1.79,1.79,1,,,1148,,,,,,,,,,
600260210a720f05f300008f,,KASHI GOFLOW CINN CR,3.77,3.77,1,,,1149,,,,,,,,,,
600260210a720f05f300008f,,KASHI GOPLAY HNY ALM,3.77,3.77,1,,,1150,,,,,,,,,,
600260210a720f05f300008f,,LIPTON BEEFY ONION,1.99,1.99,1,,,1151,,,,,,,,,,
600260210a720f05f300008f,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,1,,,1154,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,FRSH BNLS PORK LOIN,4.56,4.56,1,,,1158,,,,,,,,,,
600260210a720f05f300008f,,HILLS TRKY POLSKA KI,3.99,3.99,1,,,1159,,,,,,,,,,
600260210a720f05f300008f,,HYV EXTRA SHARP CHDD,4.99,4.99,1,,,1160,,,,,,,,,,
600260210a720f05f300008f,,JUST BARE CKN BREAST,6.99,6.99,1,,,1161,,,,,,,,,,
600260210a720f05f300008f,,KRAFT AMER SINGLES,3.29,3.29,1,,,1162,,,,,,,,,,
600260210a720f05f300008f,,LEAN GRND BF 93% 7%,5.99,5.99,1,,,1163,,,,,,,,,,
600260210a720f05f300008f,,DOLE VERY VEGGIE SLD,3.49,3.49,1,,,1166,,,,,,,,,,
600260210a720f05f300008f,,GG KLONDIKE GOLDUST,3.99,3.99,1,,,1167,,,,,,,,,,
600260210a720f05f300008f,,GREEN BELL PEPPERS,0.77,0.77,1,,,1168,,,,,,,,,,
600260210a720f05f300008f,,HRVST SNAPS BLACK PE,1.25,1.25,1,,,1169,,,,,,,,,,
600260210a720f05f300008f,,JOSIES ORG BABY SPIN,1.88,1.88,1,,,1171,,,,,,,,,,
600260210a720f05f300008f,,MONTEREY SLCD BABY B,2.50,2.50,1,,,1172,,,,,,,,,,
600260210a720f05f300008f,,PINATA APPLES,0.88,0.88,1,,,1174,,,,,,,,,,
600260210a720f05f300008f,,FSA 31191719064 OTC,12.99,12.99,1,,,1178,,,,,,,,,,
600260210a720f05f300008f,,Flushable Wipes,11.99,11.99,1,,,1181,,,,,,,,,,
600260210a720f05f300008f,,HY-VEE PREM DISTILLE,0.99,0.99,1,,,1185,,,,,,,,,,
600260210a720f05f300008f,,MISSION TORTILLA TRI,2.99,2.99,1,,,1186,,,,,,,,,,
600260210a720f05f300008f,511111001485,TOSTITOS,2.98,2.98,1,,,1187,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,1,,,1190,,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa
600260210a720f05f300008f,,TC NCTN GUM 2MG MINT,26.99,26.99,1,,,1191,,,,,,,,,,
600260210a720f05f300008f,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,1,,,1195,,,,,,,,,,559c2234e4b06aca36af13c6
600260210a720f05f300008f,,OSCAR SARDINES 2LAY,3.34,3.34,1,,,1196,,,,,,,,,,
600260210a720f05f300008f,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,2,,,1197,,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,,STARKIST CHUNK LT TU,0.92,0.92,1,,,1199,,,,,,,,,,
600260210a720f05f300008f,511111001485,TOSTITOS,3.99,3.99,1,,,1200,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,1,,,1203,,,,,,,,,,
600260210a720f05f300008f,,PREV FRZN ALASKAN SO,15.67,15.67,1,,,1206,,,,,,,,,,
600260210a720f05f300008f,,TC NCTN GUM 2MG MINT,26.99,26.99,1,,,1210,,,,,,,,,,
600260210a720f05f300008f,,HYV SWT SMKD THICK,2.88,4.99,1,,,1213,,,,,,,,,,
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,28.55,28.55,5,,,1247,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.72,7.72,2,,,1251,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,,"BORDEN 2% MILK, 1/2 GAL",4.58,4.58,1,,,1255,,,,,,,,,,
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.24,13.24,2,,,1258,,,,,,,,,,
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,6.18,6.18,3,,,1262,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.60,5.60,4,,,1297,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,4.11,4.11,1,,,1301,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.48,2.48,4,,,1304,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,9.64,9.64,2,,,1308,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.96,4.96,2,,,1312,,,,,,,,,,
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.60,6.60,1,,,1318,,,,,,,,,,
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.88,13.88,2,,,1321,,,,,,,,,,
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.53,4.53,1,,,1325,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.26,8.26,2,,,1328,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.70,7.70,2,,,1332,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,8.08,8.08,4,,,1370,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.40,5.40,4,,,1374,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.76,6.76,1,,,1378,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.14,4.14,3,,,1381,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.81,3.81,3,,,1385,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,1,,,1389,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.72,3.72,3,,,1422,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.40,6.40,4,,,1426,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,17.70,17.70,3,,,1430,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,21.65,21.65,5,,,1468,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,4.10,4.10,1,,,1472,,,,,,,,,,
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.79,2.79,1,,,1475,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.63,3.63,1,,,1478,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.36,4.36,2,,,1481,,,,,,,,,,
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.30,7.30,2,,,1522,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.55,6.55,1,,,1526,,,,,,,,,,
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.98,3.98,2,,,1529,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,12.00,12.00,4,,,1533,,,,,,,,,,
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,1,,,1537,,,,,,,,,,
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,13.35,13.35,5,,,1540,,,,,,,,,,
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.02,13.02,2,,,1582,,,,,,,,,,
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,11.60,11.60,2,,,1586,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.58,4.58,2,,,1590,,,,,,,,,,
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,5.06,5.06,2,,,1594,,,,,,,,,,
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.48,4.48,2,,,1598,,,,,,,,,,
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.44,4.44,2,,,1606,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.28,2.28,4,,,1610,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.46,7.46,2,,,1614,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.78,3.78,1,,,1618,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.48,5.48,3,,,1621,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,2.44,2.44,2,,,1625,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.79,4.79,1,,,1665,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.67,2.67,1,,,1668,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,10.18,10.18,2,,,1671,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,9.68,9.68,2,,,1675,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,8.48,8.48,2,,,1678,,,,,,,,,,
600260210a720f05f300008f,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.71,6.71,1,,,1682,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.60,5.60,4,,,1720,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.20,8.20,2,,,1724,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.32,8.32,2,,,1728,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,5.64,5.64,2,,,1732,,,,,,,,,,
600260210a720f05f300008f,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.18,1.18,1,,,1736,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.56,5.56,2,,,1739,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.62,6.62,2,,,1778,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
600260210a720f05f300008f,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,9.40,9.40,5,,,1782,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
600260210a720f05f300008f,815473013279,Borden 2% Reduced Fat Milk,3.67,3.67,1,,,1786,,,,,,,,,,
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.30,7.30,2,,,1789,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
600260210a720f05f300008f,,KLARBRUNN 12PK 12 FL OZ,4.44,4.44,2,,,1828,,,,,,,,,,
