barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
,HYV EXTRA SHARP CHDD,4.99,4.99,,1158,,1.0,,,,,,,,,,,,,,,4.99,HYV EXTRA SHARP CHDD,,,,,,,,,,
024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1159,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS
021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1160,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,True,,,,,KRAFT SINGLES
21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1161,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,
071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1164,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,,
,GG KLONDIKE GOLDUST,3.99,3.99,,1165,,1.0,,,,,,,,,,,,,GREEN GIANT,,3.99,GG KLONDIKE GOLDUST,,,,,,,,,,
,Green Bell Peppers,0.77,0.77,,1166,,1.0,,,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,,,,,,,,
071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1167,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,,
,Organic Baby Spinach,1.88,1.88,,1169,,1.0,,,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,,,,,,,,
,MONTEREY SLCD BABY B,2.50,2.50,,1170,,1.0,,,,,,,,,,,,,,,2.50,MONTEREY SLCD BABY B,,,,,,,,,,
,PINATA APPLES,0.88,0.88,,1172,,1.0,,,,,,,,,,,,,,,0.88,PINATA APPLES,,,,,,,,,,
,Flank Steak,12.99,12.99,,1176,,1.0,,,,,,,,,,,,,,,12.99,FSA 31191719064 OTC,,,,,,,,,,
,Flushable Wipes,11.99,11.99,,1179,,1.0,,,,,,,,,,,,,,,11.99,FSA 04902289613,,,,,,,,,,
,HY-VEE PREM DISTILLE,0.99,0.99,,1183,,1.0,,,,,,,,,,,,,,,0.99,HY-VEE PREM DISTILLE,,,,,,,,,,
,MISSION TORTILLA TRI,2.99,2.99,,1184,,1.0,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,,,,,,,,,,
511111001485,TOSTITOS,2.98,2.98,,1185,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,,,False,,,,,
305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1188,,1.0,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,,,True,,,,,
,TC NCTN GUM 2MG MINT,26.99,26.99,,1189,,1.0,,,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,
048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,1193,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CHICKEN OF THE SEA,,0.99,COS SARDINES WATER,,,,,,,,,,
,OSCAR SARDINES 2LAY,3.34,3.34,,1194,,1.0,,,,,,,,,,,,,,,3.34,OSCAR SARDINES 2LAY,,,,,,,,,,
015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1195,,2.0,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,,,True,,,,,
,STARKIST CHUNK LT TU,0.92,0.92,,1197,,1.0,,,,,,,,,,,,,STARKIST,,0.92,STARKIST CHUNK LT TU,,,,,,,,,,
511111001485,TOSTITOS,3.99,3.99,,1198,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,3.99,TOSTITOS MED SALSA,,,,,False,,,,,
009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,,1201,,1.0,,,,,,,,,,,,,TIC TAC,,36.99,TC NCTN GUM 2MG COOL,,,,,,,,,,
,PREV FRZN ALASKAN SO,15.67,15.67,,1204,,1.0,,,,,,,,,,,,,SO DELICIOUS,,15.67,PREV FRZN ALASKAN SO,,,,,,,,,,
,TC NCTN GUM 2MG MINT,26.99,26.99,,1208,,1.0,,,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,
,HYV SWT SMKD THICK,4.99,4.99,,1211,,1.0,,,,,,,,,,,,,,,4.99,HYV SWT SMKD THICK,,,,,,,,,,
014113910026,"Wonderful Roasted & Salted Pistachios, 16 oz",6.99,6.99,,1215,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WONDERFUL,PLANTERS PISTACHIOS,6.99,WNDRFL RSTD&SALTED,,,,,,,,,,
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.20,9.20,,1216,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,9.20,BEN & JERRY' S CHUNKY MONKEY PINT,,,92.0,,,,,,,BEN AND JERRYS ICE CREAM
076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,24.15,24.15,,1219,,5.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,24.15,BEN & JERRY' S CHUNKY MONKEY PINT,,,241.5,,,,,,,BEN AND JERRYS ICE CREAM
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.82,1.82,,1222,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,1.82,KNORR CREAMY CHICKEN,,,18.2,,,,,,,KNORR SIDES
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.00,17.00,,1225,,10.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,17.00,KNORR CREAMY CHICKEN,,,170.0,,,,,,,KNORR SIDES
,KLARBRUNN 12PK 12 FL OZ,5.06,5.06,,1228,,2.0,,,,,,,,,,,,,,,5.06,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.40,8.40,,1231,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.40,KLEENEX TRUSTED CARE FACIAL TISSUES,,,84.0,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.26,3.26,,1237,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.26,KLEENEX TRUSTED CARE FACIAL TISSUES,,,32.6,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.22,9.22,,1240,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,9.22,BEN & JERRY' S CHUNKY MONKEY PINT,,,92.2,,,,,,,BEN AND JERRYS ICE CREAM
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.20,4.20,,1243,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.20,BEN & JERRY' S CHUNKY MONKEY PINT,,,42.0,,,,,,,BEN AND JERRYS ICE CREAM
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.26,5.26,,1248,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,5.26,KLEENEX TRUSTED CARE FACIAL TISSUES,,,52.6,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,KLARBRUNN 12PK 12 FL OZ,20.70,20.70,,1251,,6.0,,,,,,,,,,,,,,,20.70,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,5.16,5.16,,1254,,3.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,5.16,KNORR CREAMY CHICKEN,,,51.6,,,,,,,KNORR SIDES
,"BORDEN 2% MILK, 1/2 GAL",7.46,7.46,,1261,,2.0,,,,,,,,,,,,,,,7.46,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,KLEENEX TRUSTED CARE FACIAL TISSUES,2.02,2.02,,1264,,1.0,,,,,,,,,,,,,,,2.02,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,,,,,,,
,KLEENEX TRUSTED CARE FACIAL TISSUES,4.42,4.42,,1267,,2.0,,,,,,,,,,,,,,,4.42,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,,,,,,,
,"BORDEN 2% MILK, 1/2 GAL",3.76,3.76,,1270,,1.0,,,,,,,,,,,,,,,3.76,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.86,13.86,,1273,,2.0,,,,,,,,,,,,,,,13.86,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,"DORITOS NACHO CHEESE, 28.5 OZ",4.62,4.62,,1276,,1.0,,,,,,,,,,,,,,,4.62,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,13.15,13.15,,1281,,5.0,,,,,,,,,,,,,,,13.15,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.88,1.88,,1284,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,1.88,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
815473013279,Borden 2% Reduced Fat Milk,3.78,3.78,,1287,,1.0,,,,,,,,,,,,,BORDEN,,3.78,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.92,2.92,,1290,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.92,KLEENEX TRUSTED CARE FACIAL TISSUES,,,29.2,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,KLARBRUNN 12PK 12 FL OZ,16.50,16.50,,1293,,5.0,,,,,,,,,,,,,,,16.50,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
,"PEPSI COLA, 12 OZ. CAN",1.92,1.92,,1299,,2.0,,,,,,,,,,,,,,,1.92,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,
,"BORDEN 2% MILK, 1/2 GAL",9.06,9.06,,1302,,2.0,,,,,,,,,,,,,,,9.06,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.88,13.88,,1305,,2.0,,,,,,,,,,,,,,,13.88,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,KNORR CREAMY CHICKEN,8.25,8.25,,1308,,5.0,,,,,,,,,,,,,,,8.25,KNORR CREAMY CHICKEN,,,,,,,,,,
,"BORDEN 2% MILK, 1/2 GAL",3.73,3.73,,1311,,1.0,,,,,,,,,,,,,,,3.73,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,13.68,13.68,,1314,,6.0,,,,,,,,,,,,,,,13.68,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,17.36,17.36,,1320,,4.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,17.36,BEN & JERRY' S CHUNKY MONKEY PINT,,,173.6,,,,,,,BEN AND JERRYS ICE CREAM
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.22,9.22,,1323,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,9.22,BEN & JERRY' S CHUNKY MONKEY PINT,,,92.2,,,,,,,BEN AND JERRYS ICE CREAM
815473013279,Borden 2% Reduced Fat Milk,7.02,7.02,,1326,,2.0,,,,,,,,,,,,,BORDEN,,7.02,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,EMIL' S SAUSAGE MUSHROOM PIZZ.A,13.30,13.30,,1329,,2.0,,,,,,,,,,,,,,,13.30,EMIL' S SAUSAGE MUSHROOM PIZZ.A,,,,,,,,,,
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.15,4.15,,1332,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.15,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.66,13.66,,1335,,2.0,,,,,,,,,,,,,,,13.66,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,HYV GRADE A X LRG EG,1.29,1.29,,1022,,1.0,,,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
,HYV LF BLUEBERRY YOG,0.54,0.54,,1023,,1.0,,,,,,,,,,,,,HY-VEE,,0.54,HYV LF BLUEBERRY YOG,,,,,,,,,,
036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,,1024,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.54,HYV LF KEY LIME PIE,,,,,True,,,,,
,HYV LF PEACH YOGURT,0.54,0.54,,1025,,1.0,,,,,,,,,,,,,HY-VEE,,0.54,HYV LF PEACH YOGURT,,,,,,,,,,
,HYV LF VANILLA YOGUR,0.54,0.54,,1026,,1.0,,,,,,,,,,,,,HY-VEE,,0.54,HYV LF VANILLA YOGUR,,,,,,,,,,
,1% Milk,3.99,3.99,,1027,,1.0,,,,,,,,,,,,,,,3.99,SASSY COW 1% MILK,,,,,,,,,,
075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,,1030,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CONNIE'S PIZZA,,5.99,CONNIES SUPREME PIZZ,,,,,,,,,,
,HV MIXED VEGETABLES,2.29,2.29,,1031,,1.0,,,,,,,,,,,,,,,2.29,HV MIXED VEGETABLES,,,,,,,,,,
019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,,1032,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,VAN DE KAMP'S,SMART ONES,6.99,VAN DE KAMP JUMBO FI,,,,,,,,,,
,GRIMES NSA RED KIDNE,1.09,1.09,,1035,,1.0,,,,,,,,,,,,,,,1.09,GRIMES NSA RED KIDNE,,,,,,,,,,
028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,,1036,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HATCH FARMS,,1.19,HATCH NACHO SLCD JAL,,,,,,,,,,
754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,,1038,,1.0,,,,,,,,,,,,,HY-VEE,,5.99,HYV CLOVER HNY BEAR,,,,,,,,,,
,HYV KETTLE MESQ BBQ,2.39,2.39,,1039,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,
,KELL ORIG FRSTD MINI,4.29,4.29,,1040,,1.0,,,,,,,,,,,,,KELLOGG'S,,4.29,KELL ORIG FRSTD MINI,,,,,,,,,,
,SIMPLY HVY DUTY FOIL,2.99,2.99,,1041,,1.0,,,,,,,,,,,,,,,2.99,SIMPLY HVY DUTY FOIL,,,,,,,,,,
058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1042,,1.0,,,,,,,,,550b2565e4b001d5e9e4146f,,,,TEMPTATIONS,,1.99,TEMPT TASTY CHICKEN,,,,,,,,,,
058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1045,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,
075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,,1049,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV MED CHED BRICK,,,,,,,,,,
048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1052,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.31,DOLE BANANAS,,,,,,,,,,DOLE BLENDS MULTI SERVE
4816,Golden Sweet Potato,2.21,2.21,,1054,,1.0,,,,,,,,,,,,,,,2.21,GOLDEN SWT POTATO,,,,,,,,,,
,Green Bell Peppers,0.88,0.88,,1056,,1.0,,,,,,,,,,,,,,,0.88,GREEN BELL PEPPERS,,,,,,,,,,
4166,Other Sweet Onions,0.91,0.91,,1057,,1.0,,,,,,,,,,,,,,,0.91,SWEET ONIONS,,,,,,,,,,
075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,,1062,,1.0,,,,,,,,,,,,,HY-VEE,,1.99,HV CAGE FREE LG WHT,,,,,,,,,,
,HYV HALF & HALF,1.84,1.84,,1063,,1.0,,,,,,,,,,,,,HY-VEE,,1.84,HYV HALF & HALF,,,,,,,,,,
036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,1064,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.56,HYV LF KEY LIME PIE,,,,,True,,,,,
754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,,1065,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF ORANGE CREAM,,,,,,,,,,
,HYV LF VANILLA YOGUR,0.56,0.56,,1066,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,
075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,,1067,,1.0,,,,,,,,,,,,,HY-VEE,,3.99,HYV UNSLTD SWT BTR,,,,,,,,,,
,2% Milk,4.09,4.09,,1068,,1.0,,,,,,,,,,,,,,,4.09,SASSY COW 2% MILK,,,,,,,,,,
071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1071,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,,
072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1074,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,True,,,,,
,HYV KETTLE MESQ BBQ,2.39,2.39,,1076,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,
754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,,1077,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE PUB MUSTA,,,,,,,,,,
,HYV SELECT WIDE NOOD,2.99,2.99,,1078,,1.0,,,,,,,,,,,,,HY-VEE SELECT,,2.99,HYV SELECT WIDE NOOD,,,,,,,,,,
041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1079,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,,
,SPL K ORIGINAL,1.88,1.88,,1081,,1.0,,,,,,,,,,,,,SPECIAL K,,1.88,SPL K ORIGINAL,,,,,,,,,,
511111204206,SWANSON,5.58,5.58,,1082,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,,
043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1084,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,,YUBAN COFFEE
044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1087,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,
754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1088,,1.0,,,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,,
,HYV EX SHARP CHEDDAR,2.79,2.79,,1089,,1.0,,,,,,,,,,,,,HY-VEE,,2.79,HYV EX SHARP CHEDDAR,,,,,,,,,,
024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1090,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS
21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1091,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,
,Blueberries,2.99,2.99,,1094,,1.0,,,,,,,,,,,,,,,2.99,BLUEBERRIES,,,,,,,,,,
4060,Broccoli,2.99,2.99,,1095,,1.0,,,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,
,CAL ORG WHOLE CARTS,2.49,2.49,,1096,,1.0,,,,,,,,,,,,,CAL-ORGANIC FARMS,,2.49,CAL ORG WHOLE CARTS,,,,,,,,,,
048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1097,,1.0,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES
,DOLE ITALIAN BLEND,3.49,3.49,,1099,,1.0,,,,,,,,,,,,,DOLE,,3.49,DOLE ITALIAN BLEND,,,,,,,,,,
4069,Green Cabbage,2.05,2.05,,1100,,1.0,,,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,
,Leek,3.99,3.99,,1102,,1.0,,,,,,,,,,,,,,,3.99,LEEK,,,,,,,,,,
4093,Large Yellow Onions,1.82,1.82,,1103,,1.0,,,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,
,BAREFOOT PINOT NOIR,19.99,19.99,,1107,,1.0,,,,,,,,,,,,,,,19.99,BAREFOOT PINOT NOIR,,,,,,,,,,
754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1110,,1.0,,,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,,
075450079760,Hy-Vee Lowfat Blackberry Yogurt,0.56,0.56,,1111,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF BLACKBERRY YO,,,,,,,,,,
754500947807,Hy-Vee Lemon Flavored Lowfat Yogurt,0.56,0.56,,1112,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF LEMON YOGURT,,,,,,,,,,
,HYV LF PEACH YOGURT,0.56,0.56,,1113,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF PEACH YOGURT,,,,,,,,,,
,HYV LF VANILLA YOGUR,0.56,0.56,,1114,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,
075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,,1115,,1.0,,,,,,,,,,,,,HY-VEE,,2.77,HYV UNSLTD SWT BTR,,,,,,,,,,
